ArticleID	TabID	ArticleParentID	ArticleCategoryID	ArticleTitle	ArticleTitleEncoded	ArticlePercentComplete	ArticleRating	ArticleViews	ArticleTypeID	ArticleLevelID	ArticleStatusID	ArticlePriorityID	ArticleAccessType	ArticleWorkFlowStepID	ArticleCreatedUserID	ArticleCreatedUsername	ArticleCreatedDate	ArticleModifiedUserID	ArticleModifiedUsername	ArticleModifiedDate	ArticleAssignedUserID	ArticleAssignedUsername	ArticleAssignedDate	ArticleSuggestedUserID	ArticleSuggestedUsername	ArticleSuggestedEmail	ArticleSuggestedDate	ArticleReportedUserID	ArticleReportedUsername	ArticleReportedDate	ArticleDueDate	ArticleReviewDate	ArticleExpiresDate	ArticlePassword	TotalRatings	AttachmentCount	CommentCount	RelatedLinkCount	RelatedArticleCount	TagCount	ArticleDownloadFile	ArticleDownloadLink	ArticleDownloadPassword	ArticleImageUrl	ArticleSettingsXML	ArticleVersion	ArticleMarkDown	ArticleIsMarkDown
11336	1	0	10	Specify timeout for file system activity	Specify-timeout-for-file-system-activity	0	1	54465	7	0	0	0	1	0	2	kmarsh	2016-11-21 11:40:01.000	5621	ramiroguzman	2024-10-01 18:27:58.307	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/FileSystemLogs.jpg	<?xml version='1.0' encoding='UTF-8'?><settings />	2.5		0
11337	1	0	10	Creating a symbolic link to a network share for EFT shared config	Creating-a-symbolic-link-to-a-network-share-for-EFT-shared-config	0	1	37260	7	0	0	0	1	0	2	kmarsh	2016-11-28 15:51:02.457	2	kmarsh	2020-03-09 14:27:55.400	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		5	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.5		0
11338	1	0	10	IBM Sterling "SFTP Client Get Service"" pulls incomplete files from EFT server."	IBM-Sterling-SFTP-Client-Get-Service-pulls-incomplete-files-from-EFT-server	0	2	51542	5	0	0	0	1	0	2	kmarsh	2016-12-01 16:32:24.917	2	kmarsh	2024-04-05 19:16:38.057	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		10	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.5		0
11339	1	0	10	Allowing Users to upload PUB keys	Allowing-Users-to-upload-PUB-keys	0	1	10748	7	0	0	0	1	0	2	kmarsh	2016-12-02 10:55:59.940	2	kmarsh	2016-12-02 11:21:20.870	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11340	1	0	10	Where do I enable Multicast Filtering (IGMP) in my vSwitch environment?	Where-do-I-enable-Multicast-Filtering-IGMP-in-my-vSwitch-environment	0	1	21500	7	0	0	0	1	0	2	kmarsh	2016-12-05 16:35:44.370	2	kmarsh	2016-12-05 17:04:44.643	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		61	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/AdjustMulticast_crop.png	<?xml version='1.0' encoding='UTF-8'?><settings />	1.9	NULL	0
11342	1	0	10	Files uploaded using WinSCP are being moved with .filepart extension	Files-uploaded-using-WinSCP-are-being-moved-with-filepart-extension	0	2	129720	7	0	0	0	1	0	2	kmarsh	2016-12-13 16:04:18.827	2	kmarsh	2016-12-13 17:07:34.510	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		181	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/WinSCP_Workaround1.jpg	<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11344	1	0	10	File System DEBUG logging	File-System-DEBUG-logging	0	3	56851	7	0	0	0	1	0	2	kmarsh	2017-01-03 09:11:35.170	2	kmarsh	2019-06-03 16:32:26.783	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		6	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.4	NULL	0
11345	1	0	10	Administration interface connections are unresponsive until restart	Administration-interface-connections-are-unresponsive-until-restart	0	0	7905	5	0	0	0	1	0	2	kmarsh	2017-01-05 10:36:37.630	2	kmarsh	2017-01-05 10:39:20.237	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11346	1	0	10	Cannot pull AD group into EFT as administrators	Cannot-pull-AD-group-into-EFT-as-administrators	0	1	13688	7	0	0	0	1	0	2	kmarsh	2017-01-05 10:57:39.203	2	kmarsh	2017-01-05 10:59:24.053	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/NewGroup.png	<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11347	1	0	10	How can I chain a certificate in CRT format?	How-can-I-chain-a-certificate-in-CRT-format	0	0	2052	7	0	0	0	1	0	2	kmarsh	2017-01-05 14:28:20.523	2	kmarsh	2017-01-05 15:24:33.497	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11348	1	0	10	How can I chain a certificate in PFX format?	How-can-I-chain-a-certificate-in-PFX-format	0	0	23845	7	0	0	0	1	0	2	kmarsh	2017-01-06 11:26:43.423	2	kmarsh	2017-01-06 11:40:20.213	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11349	1	0	10	Unable to import PFX certificate into EFT because it does not use a passphrase and/or it is missing the private key	Unable-to-import-PFX-certificate-into-EFT-because-it-does-not-use-a-passphrase-andor-it-is-missing-the-private-key	0	1	25370	7	0	0	0	1	0	2	kmarsh	2017-01-06 13:56:05.830	2	kmarsh	2017-01-06 14:20:26.220	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11350	1	0	10	OPTS MLST and MLSD commands expect all lowercase	OPTS-MLST-and-MLSD-commands-expect-all-lowercase	0	1	13906	8	0	0	0	1	0	2	kmarsh	2017-01-06 15:06:46.107	2	kmarsh	2017-01-06 15:08:59.327	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/OptsMlstMlsdCommands.png	<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11351	1	0	35	Accelerate Trial License (Private)	Accelerate-Trial-License-Private	0	0	129	7	0	0	0	2	0	2	kmarsh	2017-01-16 10:34:49.680	2	kmarsh	2020-08-12 16:14:25.130	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	4.6		0
11352	1	0	10	Folder Monitor Event Rule is failing at a certain time of day, error code 80070020	Folder-Monitor-Event-Rule-is-failing-at-a-certain-time-of-day-error-code-80070020	0	3	16979	5	0	0	0	1	0	2	kmarsh	2017-01-16 11:58:44.850	2	kmarsh	2017-01-16 11:59:09.047	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11353	1	0	10	Event Rule fails with error 1193046	Event-Rule-fails-with-error-1193046	0	3	61118	2	0	0	0	1	0	2	kmarsh	2017-01-16 14:34:31.840	2	kmarsh	2017-01-16 14:35:09.817	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/TerminateProcessTimeout.png	<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11354	1	0	10	Files dropped into subfolders are not detected by Folder Monitor rule	Files-dropped-into-subfolders-are-not-detected-by-Folder-Monitor-rule	0	2	20499	5	0	0	0	1	0	2	kmarsh	2017-01-18 10:23:09.767	2	kmarsh	2017-01-18 11:14:35.860	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		7	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/OneFSScreen.png	<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11355	1	0	10	Which antivirus (AV) and data loss prevention (DLP) tools does the CIC module in EFT support?	Which-antivirus-AV-and-data-loss-prevention-DLP-tools-does-the-CIC-module-in-EFT-support	0	2	36153	4	0	0	0	1	0	2	kmarsh	2017-01-20 11:54:32.287	2	kmarsh	2021-08-12 10:33:19.887	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		8	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.8		0
11356	1	0	10	Are the Globalscape EFT platform and CuteFTP client software in adherence with the Office of the National Coordinator for Health IT (ONC) standards?	Are-the-Globalscape-EFT-platform-and-CuteFTP-client-software-in-adherence-with-the-Office-of-the-National-Coordinator-for-Health-IT-ONC-standards	0	2	9312	4	0	0	0	1	0	2	kmarsh	2017-01-24 09:43:30.960	2	kmarsh	2017-01-24 09:43:30.960	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0						1	NULL	0
11357	1	0	10	Workflows fail that are configured to connect to servers that require SHA2	Workflows-fail-that-are-configured-to-connect-to-servers-that-require-SHA2	0	0	1977	7	0	0	0	1	0	2	kmarsh	2017-02-14 09:56:03.457	2	kmarsh	2017-02-14 10:40:00.540	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11358	1	0	10	Error 255: The extended attributes are inconsistent. After installation of EFT, EFT Service will not start.	Error-255-The-extended-attributes-are-inconsistent-After-installation-of-EFT-EFT-Service-will-not-st	0	2	102611	2	0	0	0	1	0	2	kmarsh	2017-02-22 11:06:18.403	2	kmarsh	2024-04-18 21:19:12.390	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		27	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/TAB_EFTService_LogOn2017.jpg	<?xml version='1.0' encoding='UTF-8'?><settings />	2.3		0
11359	1	0	7	Is the HTML editor in CuteFTP affected by the compromised scilexer.dll?	Is-the-HTML-editor-in-CuteFTP-affected-by-the-compromised-scilexerdll	0	0	39001	4	0	0	0	1	0	2	kmarsh	2017-03-13 08:54:08.170	2	kmarsh	2023-12-14 16:08:03.230	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2		0
11360	1	0	10	Specifying a Temporary Folder for AS2 Transfers	Specifying-a-Temporary-Folder-for-AS2-Transfers	0	2	10342	7	0	0	0	1	0	2	kmarsh	2017-03-13 11:08:14.030	2	kmarsh	2019-03-20 16:13:18.710	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11361	1	0	10	Registry settings for EFT Accelerate module	Registry-settings-for-EFT-Accelerate-module	0	2	17796	7	0	0	0	1	0	2	kmarsh	2017-03-13 11:29:59.620	2	kmarsh	2021-11-03 08:35:11.443	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.1		0
11362	1	0	10	Adjust for time drift (skew) between the CA and EFT for OCSP requests	Adjust-for-time-drift-skew-between-the-CA-and-EFT-for-OCSP-requests	0	2	19086	7	0	0	0	1	0	2	kmarsh	2017-03-14 09:15:52.983	2	kmarsh	2017-05-02 10:43:20.213	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11363	1	0	10	Specify a maximum allowable age for OCSP stapling responses	Specify-a-maximum-allowable-age-for-OCSP-stapling-responses	0	0	14605	7	0	0	0	1	0	2	kmarsh	2017-03-14 09:20:03.793	2	kmarsh	2017-05-02 10:42:55.820	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11364	1	0	10	Override the OCSP responder URI specified in the certificate's AIA extension	Override-the-OCSP-responder-URI-specified-in-the-certificates-AIA-extension	0	2	21452	7	0	0	0	1	0	2	kmarsh	2017-03-14 09:23:49.923	2	kmarsh	2019-02-27 10:16:54.743	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11365	1	0	10	Enable the OCSP response	Enable-the-OCSP-response	0	3	28134	7	0	0	0	1	0	2	kmarsh	2017-03-14 09:30:38.943	2	kmarsh	2024-01-09 16:36:57.783	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.8		0
11366	1	0	10	OCSP Stapling cache timeout	OCSP-Stapling-cache-timeout	0	2	37460	7	0	0	0	1	0	2	kmarsh	2017-03-14 09:34:40.283	2	kmarsh	2024-04-05 19:59:29.453	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.4		0
11367	1	0	10	Which browser versions are supported with EFT?	Which-browser-versions-are-supported-with-EFT	0	3	127392	4	0	0	0	1	0	2	kmarsh	2017-04-10 11:32:59.530	2	kmarsh	2023-07-17 12:04:50.690	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		15	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	5.4		0
11368	1	0	10	Can I prevent LDAP users from being synchronized until they log in?	Can-I-prevent-LDAP-users-from-being-synchronized-until-they-log-in	0	3	59326	4	0	0	0	1	0	2	kmarsh	2017-04-12 15:13:50.527	2	kmarsh	2024-04-05 20:03:38.700	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7		0
11369	1	0	10	Set the OpenPGP cipher algorithm	Set-the-OpenPGP-cipher-algorithm	0	2	35766	7	0	0	0	1	0	2	kmarsh	2017-04-13 14:38:57.020	2	kmarsh	2024-04-05 20:07:53.897	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.5		0
11370	1	0	10	"MAC check failed"" error when connecting to TIBCO Internet Server 7.3.1 using HMAC512."	MAC-check-failed-error-when-connecting-to-TIBCO-Internet-Server-731-using-HMAC512	0	0	45943	2	0	0	0	1	0	2	kmarsh	2017-04-19 09:16:38.780	2	kmarsh	2017-04-19 09:16:56.990	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11371	1	0	10	Google issued "Intent to Deprecate and Remove"" trust in existing Symantec-issued Certificates"	Google-issued-Intent-to-Deprecate-and-Remove-trust-in-existing-Symantecissued-Certificates	0	0	22442	4	0	0	0	1	0	2	kmarsh	2017-04-19 13:37:10.500	2	kmarsh	2017-04-19 13:37:23.100	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11372	1	0	10	Do you have a compatibility list of mobile browsers that support EFT?	Do-you-have-a-compatibility-list-of-mobile-browsers-that-support-EFT	0	1	31719	4	0	0	0	1	0	2	kmarsh	2017-04-19 15:36:15.307	2	kmarsh	2017-09-14 17:09:37.877	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.4	NULL	0
11373	1	0	10	What is the difference between EFT Event Rules and AWE?	What-is-the-difference-between-EFT-Event-Rules-and-AWE	0	3	13764	4	0	0	0	1	0	2	kmarsh	2017-04-19 15:59:43.927	2	kmarsh	2017-04-19 16:00:02.150	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		5	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11374	1	0	10	Specify OpenPGP compression method	Specify-OpenPGP-compression-method	0	1	28700	7	0	0	0	1	0	2	kmarsh	2017-04-19 16:25:52.110	2	kmarsh	2024-04-05 20:19:53.047	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7		0
11375	1	0	10	EFT must use POST in CIC HTTP requests AP	EFT-must-use-POST-in-CIC-HTTP-requests-AP	0	2	82339	8	0	0	0	1	0	2	kmarsh	2017-04-20 14:41:04.107	2	kmarsh	2024-08-20 18:28:38.670	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.5		0
11376	1	0	10	How Do Accelerate and scClient Licensing Work?	How-Do-Accelerate-and-scClient-Licensing-Work	0	2	23097	4	0	0	0	1	0	2	kmarsh	2017-04-24 15:35:47.403	2	kmarsh	2024-04-18 19:01:51.787	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0				https://kb.globalscape.com/attachments/DMZ/DMZGListeningIP.png	<?xml version='1.0' encoding='UTF-8'?><settings />	2.7		0
11379	1	0	10	Can scClient transfer more than one file at a time?	Can-scClient-transfer-more-than-one-file-at-a-time	0	0	10920	4	0	0	0	1	0	2	kmarsh	2017-07-05 08:55:47.087	2	kmarsh	2021-11-03 08:33:42.677	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.9		0
11380	1	0	10	Reading the Event Rules XML files	Reading-the-Event-Rules-XML-files	0	1	22010	8	0	0	0	1	0	2	kmarsh	2017-08-07 15:53:33.650	2	kmarsh	2024-04-16 21:53:10.537	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7		0
11381	1	0	10	Triggers in EFT Folder Monitor rules will not work with Hitachi NAS devices	Triggers-in-EFT-Folder-Monitor-rules-will-not-work-with-Hitachi-NAS-devices	0	0	2570	2	0	0	0	1	0	2	kmarsh	2017-08-08 09:38:06.273	2	kmarsh	2017-08-08 09:57:53.623	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/FMTriggers.png	<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	NULL	0
11382	1	0	10	Can EFT help me comply with HIPAA rules?	Can-EFT-help-me-comply-with-HIPAA-rules	0	1	9650	4	0	0	0	1	0	2	kmarsh	2017-08-10 16:41:07.043	2	kmarsh	2019-08-06 16:54:00.963	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.9		0
11383	1	0	10	Clients uploading thousands of files/folders adversely affect performance and stability server	Clients-uploading-thousands-of-filesfolders-adversely-affect-performance-and-stability-server	0	1	32236	8	0	0	0	1	0	2	kmarsh	2017-08-29 09:54:09.210	2	kmarsh	2024-04-05 20:25:59.367	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3		0
11384	1	0	10	Workspace/Send Portal sender's email address	WorkspaceSend-Portal-senders-email-address	0	1	12992	8	0	0	0	1	0	2	kmarsh	2017-09-13 08:59:08.877	2	kmarsh	2024-04-05 21:05:31.203	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.8		0
11385	1	0	10	Ignore Modify date/time command in FTP/S and SFTP to prevent users from modifying date/timestamp of files	Ignore-Modify-datetime-command-in-FTPS-and-SFTP-to-prevent-users-from-modifying-datetimestamp-of-fil	0	1	10790	7	0	0	0	1	0	2	kmarsh	2017-09-13 09:04:33.637	2	kmarsh	2024-04-05 21:28:09.863	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		6	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2		0
11386	1	0	10	Prevent the password confirmation email from being sent when a user is not authorized to reset the password	Prevent-the-password-confirmation-email-from-being-sent-when-a-user-is-not-authorized-to-reset-the-p	0	2	10093	8	0	0	0	1	0	2	kmarsh	2017-09-13 09:08:53.143	2	kmarsh	2024-04-05 21:31:17.203	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.4		0
11387	1	0	10	EFT server service randomly crashes after upgrading	EFT-server-service-randomly-crashes-after-upgrading	0	1	11079	5	0	0	0	2	0	2	kmarsh	2017-09-14 09:23:44.270	2	kmarsh	2024-04-05 21:34:46.593	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		7	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1		0
11388	1	0	10	Append computer name to default log file for nodes	Append-computer-name-to-default-log-file-for-nodes	0	0	1998	7	0	0	0	1	0	2	kmarsh	2017-09-18 10:10:40.997	2	kmarsh	2017-09-18 10:10:40.997	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0						1	NULL	0
11389	1	0	10	Protect against various forms of DDoS attacks in the Workspaces Drop-Off portal	Protect-against-various-forms-of-DDoS-attacks-in-the-Workspaces-DropOff-portal	0	3	69864	6	0	0	0	1	0	2	kmarsh	2017-10-12 09:58:11.693	2	kmarsh	2023-12-14 17:17:14.340	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		5	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.2		0
11390	1	0	35	After the first 1000 IP address entries in the IP Access List in EFT, the IP addresses are not blocked when DMZ Gateway is used	After-the-first-1000-IP-address-entries-in-the-IP-Access-List-in-EFT-the-IP-addresses-are-not-blocked-when-DMZ-Gateway-is-used	0	0	8910	5	0	0	0	1	0	2	kmarsh	2017-10-12 12:15:19.397	2	kmarsh	2017-10-17 15:10:34.360	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11391	1	0	10	Advanced Properties for HA server drain and coherence	Advanced-Properties-for-HA-server-drain-and-coherence	0	2	72532	8	0	0	0	1	0	2	kmarsh	2017-10-24 14:33:27.427	2	kmarsh	2024-10-22 14:39:28.817	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		6	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	3.1		0
11392	1	0	10	Copy/Move action does not work correctly when custom credentials are used for Local transfers	CopyMove-action-does-not-work-correctly-when-custom-credentials-are-used-for-Local-transfers	0	0	6347	7	0	0	0	1	0	2	kmarsh	2017-10-30 11:37:38.530	2	kmarsh	2019-03-20 14:42:25.323	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/CopyMoveLAN.jpg	<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11393	1	0	10	Specifying a Remote Agent template for a user account causes the selected user account to disappear	Specifying-a-Remote-Agent-template-for-a-user-account-causes-the-selected-user-account-to-disappear	0	2	976	1	0	0	0	1	0	2	kmarsh	2017-11-27 09:45:02.230	2	kmarsh	2017-11-27 09:45:42.130	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11394	1	0	7	CuteFTP can't start; missing DLL	CuteFTP-cant-start-missing-DLL	0	2	4840	2	0	0	0	1	0	2	kmarsh	2017-12-01 09:26:12.987	2	kmarsh	2018-06-07 16:18:24.857	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		11	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11395	1	0	35	DMZ Gateway administration interface fails to launch on SuSe Linux	DMZ-Gateway-administration-interface-fails-to-launch-on-SuSe-Linux	0	2	20988	2	0	0	0	1	0	2	kmarsh	2017-12-08 09:04:53.333	2	kmarsh	2017-12-08 09:05:32.170	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11396	1	0	10	Trying to connect to a remote server using SFTP with EFT and cannot list the folders; upload fails	Trying-to-connect-to-a-remote-server-using-SFTP-with-EFT-and-cannot-list-the-folders-upload-fails	0	1	40884	5	0	0	0	1	0	2	kmarsh	2017-12-12 10:54:49.103	2	kmarsh	2024-04-05 21:54:19.710	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		14	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3		0
11397	1	0	10	Bleichenbacher's ROBOT Vulnerability	Bleichenbachers-ROBOT-Vulnerability	0	3	61082	7	0	0	0	1	0	2	kmarsh	2017-12-14 14:42:35.143	2	kmarsh	2023-12-14 15:51:12.810	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		5	0	0	0	0	0				https://kb.globalscape.com/attachments/EFT/ROBOTSSL_vulnerability_SecurityTab.PNG	<?xml version='1.0' encoding='UTF-8'?><settings />	2.3		0
11398	1	0	10	Event rules logged twice when Folder Monitor Event Rules reconnect after a failed health check	Event-rules-logged-twice-when-Folder-Monitor-Event-Rules-reconnect-after-a-failed-health-check	0	2	45960	2	0	0	0	1	0	2	kmarsh	2017-12-19 10:22:05.710	2	kmarsh	2019-03-20 14:42:38.353	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	NULL	0
11399	1	0	10	How do I configure a firewall for MSMQ access in AWS?	How-do-I-configure-a-firewall-for-MSMQ-access-in-AWS	0	1	5050	7	0	0	0	2	0	2	kmarsh	2018-01-18 17:02:09.313	2	kmarsh	2020-09-21 13:20:46.867	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3		0
11400	1	0	10	Is EFT affected by the recent “Meltdown” and “Spectre” vulnerabilities?	Is-EFT-affected-by-the-recent-“Meltdown”-and-“Spectre”-vulnerabilities	0	3	98756	4	0	0	0	1	0	2	kmarsh	2018-01-29 09:17:01.610	2	kmarsh	2023-12-14 15:52:39.487	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.9		0
11401	1	0	7	The program can't start because api-ms-win-crt-stdio-l1-1.0.dll is  missing from your computer	The-program-cant-start-because-apimswincrtstdiol110dll-is-missing-from-your-computer	0	2	56976	2	0	0	0	1	0	2	kmarsh	2018-01-29 10:26:58.053	2	kmarsh	2018-01-29 10:32:06.747	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		242	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
11402	1	0	10	How EFT can help with GDPR Complliance	How-EFT-can-help-with-GDPR-Complliance	0	2	2734	8	0	0	0	1	0	2	kmarsh	2018-04-16 14:22:50.500	2	kmarsh	2018-04-16 14:23:57.010	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.1	NULL	0
